10000 64
57445,53503,12619,87966,22647,95534,72606,81375,43167,1950,49920,418,68170,6045,34085,42601,56188,83477,73647,10884,53875,23467,28368,52106,77666,87362,83591,51920,45218,23539,5823,92945,71356,16198,69453,38558,92822,31010,78439,73454,15589,68421,82033,56833,6599,11737,16928,93207,79407,57321,57842,92051,95411,33009,23447,13750,18983,93704,44056,69643,2298,39647,92614,24062
15858,76096,88309,66378,57811,71778,4012,3747,69832,45826,96883,17679,83755,41761,24792,66308,90135,81408,34323,43268,22601,93711,35112,12711,17197,76447,89542,52549,1300,65464,16244,77220,3303,42554,46240,53315,35893,55217,21196,10155,37692,3375,35980,72227,14842,6382,10096,86769,94112,41558,96031,23847,13020,8569,23784,5108,30598,19059,61708,834,84519,71105,76664,62448
37188,46304,73576,94023,57489,50876,46384,9405,92315,12636,33957,5791,41324,17788,32532,91822,8266,20661,14018,9854,89107,17973,74603,15875,3938,65365,91892,94208,44023,22744,41471,96492,41403,42248,94321,80507,27462,3706,79802,33156,5289,25344,34914,35256,12918,95224,60191,5822,12212,12485,76533,5080,80595,67781,18859,90977,40555,87431,42633,62807,3017,69258,65673,6526
21696,72307,83482,2766,74030,70715,48543,32717,59038,73768,43701,35228,30213,22324,96918,52160,23141,81445,92995,66223,25256,56794,89296,56333,67193,67549,24905,38953,18307,80813,28739,94501,34244,3145,61828,73836,94004,45428,91131,49828,2810,33889,41149,43499,70249,37336,58372,15660,89591,79590,95999,41510,52,22107,47958,87429,9160,35351,50023,34258,40192,75838,84334,52444
57558,64694,38678,12439,93581,57900,31776,70230,78338,458,19856,45415,66386,50096,20318,5702,28686,1796,90798,57946,38421,30670,72664,93859,41117,59658,81050,65984,98976,27737,98073,1592,8072,49404,70383,27467,90111,33384,35122,55198,7306,95289,89849,49152,34083,93251,47691,25653,57324,56919,19319,4860,10729,41483,80369,32302,42880,92154,83035,42905,46483,72537,52822,18302
81209,42605,68886,51106,622,47299,59513,29462,19500,83328,47998,73736,85995,62559,53638,95611,94715,28759,47081,17073,88176,82980,41111,21478,5645,74846,7186,75109,45226,64546,28608,40418,8352,6234,98127,31823,27500,54980,78462,98444,52776,22943,20198,95365,18191,51029,42059,6141,85516,61707,60702,120,50055,48631,80881,762,45720,89600,71630,75989,45019,20144,22619,53157
73279,37120,72358,20399,4227,59480,81132,56871,26869,5349,12801,55150,14825,51958,29001,81543,1824,22255,85389,74680,94496,45615,31699,99599,96575,72508,4171,31457,28471,60019,23996,52030,43800,60849,1571,83999,57158,81749,78692,36739,22321,94708,76484,45165,43081,76914,79101,69029,46580,15210,40474,48965,54076,90414,45427,94717,7305,91165,64928,17069,46346,50294,11012,88081
48222,76616,15592,28269,87055,42747,11682,47093,61947,50565,1057,9597,63271,25988,46298,38035,19129,79565,53522,20832,31594,37607,64000,45524,80111,28070,48437,41451,5460,65697,56134,14579,50272,331,33812,59518,66359,53606,25734,41033,12753,27279,6309,43271,60068,76368,78841,40488,51146,81957,48794,51906,88353,37846,66409,77822,16992,23810,4929,69535,36156,84077,55055,3262
36921,17420,23169,81579,18703,33790,56748,42879,605,12095,13236,20427,24609,98328,41307,79967,61047,43203,41007,83430,70381,76054,3788,3221,65270,40359,90803,3590,20284,24584,65534,95057,61425,67711,82566,38486,9396,91630,7903,1593,81638,42848,72103,64429,25884,22005,83943,63915,58939,91546,73280,88492,70287,22315,18466,15381,51964,54596,59221,20730,79141,92007,23095,87914
48770,50081,51919,49484,47904,84415,50473,83598,27998,72302,2931,43168,20249,33444,71168,4006,69206,53590,16545,88737,66336,94699,5957,98992,49585,75155,72419,69726,93817,73536,48334,31532,92040,51576,77357,89112,9811,8352,66091,82430,82520,55884,52598,48856,14621,53388,66828,28271,90748,81621,33738,22934,72739,13573,82353,7616,76007,18763,53604,65094,74815,1227,26270,88133
88477,61589,93873,96440,21911,99630,37787,24470,66884,46947,82949,46271,64265,64595,77386,74423,13837,74988,20500,6048,16999,61807,82094,35697,65359,99016,64720,11898,48552,25827,83046,49466,19872,51711,52884,6761,19474,7455,53310,3849,4206,14463,20626,13253,26089,7954,31399,51019,96662,27955,87572,32952,77855,15534,81166,61042,23456,96248,59123,80764,33662,13058,14968,73269
61813,71971,13943,73960,29048,71851,70894,28532,57360,91112,96095,74765,71606,9323,81568,6017,94658,12156,86559,73064,92111,62640,56089,65077,67451,16564,17895,24217,89606,94597,41346,5283,27942,37502,70456,12864,72337,10435,59332,74948,77215,58354,78482,157,73764,64195,40845,64500,49172,68491,69305,4053,94478,59146,82815,94878,67987,11317,53738,14592,49666,57245,64952,95683
48356,82894,77118,47993,73999,35150,17607,46358,582,97319,51878,27878,98348,82266,31911,83975,9892,11644,85604,81460,98866,83949,78725,27667,44518,12375,78312,42768,81338,34373,7405,96358,86924,80082,53861,69683,81180,61543,71136,13762,72201,83445,53456,2705,36112,58541,54416,23212,77982,25225,68196,83589,20607,91456,3131,17859,55546,44467,83005,60281,35699,79992,20552,31286
43677,46440,86111,70902,22691,66258,39448,9498,10206,70245,71438,91470,47617,44984,99302,59696,94131,81546,9977,76196,93697,15197,98441,43189,76738,64113,57765,59063,83659,74716,96114,68132,21896,70764,24616,60226,2961,45729,47784,50764,11497,39337,11356,76392,47572,24794,518,69615,59873,17490,9946,4962,20242,30050,14887,13893,98061,11387,81640,50293,97532,12763,54649,6960
77496,13171,88031,37659,90666,79746,7642,11131,83635,55235,54996,91233,54705,61741,85390,22750,64838,53000,90974,21567,75049,11742,64041,16989,73277,23904,35353,95355,6472,98687,47979,69162,36698,34419,69800,56901,16343,93995,39591,23471,82753,99089,76839,6664,94455,21530,77509,26362,93850,96069,3592,67116,64363,21695,24681,95499,27931,89158,8559,20603,36872,61976,97663,65236
14333,57852,99095,19579,18031,58593,9983,29616,22402,47467,78547,28181,46288,24562,72663,90850,76411,53871,63920,94497,27055,26286,21155,14403,59553,28886,84124,40204,56224,45971,30891,39568,21964,25992,97308,63142,30524,21225,62014,24894,13121,26311,30925,93066,57699,33934,72304,33905,96347,46714,86603,38514,92496,70199,16752,28013,13412,82218,63795,86443,45654,90420,52522,24563
85664,17642,87572,2736,15347,78472,20578,58000,98261,85671,74207,10343,40790,26617,24266,45373,18279,74737,26017,81029,91626,73717,93391,76931,42926,80350,72260,27853,43367,17784,80259,40498,39133,66635,8837,45894,99112,55516,95245,85838,79614,58042,4557,87361,99937,67823,21327,21954,17538,9363,28259,38354,48649,37276,91066,25071,33433,12114,24569,20631,70614,57798,43400,41774
84801,51150,41808,51065,36887,86532,65828,80959,39731,52681,62924,18693,89674,28520,61954,62415,97049,22523,45069,23533,97638,9734,56297,27881,46729,19787,86735,94258,60226,52101,11602,85464,80020,31592,71166,92382,62326,56798,48825,19048,46285,52643,66848,99430,70385,72518,90928,2622,98271,62233,87385,83388,34581,79537,76436,65079,59058,27196,92805,61881,88484,30798,55414,62542
35426,88435,28495,79842,61281,8159,24279,26212,98396,23412,58483,26974,16211,15883,53242,99354,26986,63405,72140,23835,43890,97875,75122,50401,56480,62562,41492,8411,41248,27805,21393,48394,82322,48070,53891,65707,63124,43024,58792,6692,31554,44642,98914,3425,27385,18969,1489,63396,36492,46878,97502,15417,36715,22210,40388,95333,30163,10981,32143,69102,32595,745,27520,91706
96116,21644,52188,5810,52542,35149,68764,41946,68745,76630,22355,53884,51264,64018,71875,27868,68881,80404,11754,46218,97340,24666,74146,47017,27147,55853,83899,13440,23536,31079,32136,32586,68931,73482,96379,38662,72683,85182,77630,39352,19389,80395,36866,9632,13668,13083,75335,53527,58598,2329,89617,12151,84459,5761,60228,68693,21964,84973,84286,69285,25224,33731,87315,86508
37704,6031,35589,15235,76601,26903,86124,38607,22863,77592,27357,60676,43121,91106,39211,12363,10553,11840,6773,53676,34938,77783,6929,73419,47152,52857,29402,92149,72949,69935,85402,55600,61001,99751,10176,1667,1071,19291,80200,13690,34473,3747,76749,96357,25033,85802,79169,8950,53991,97774,57782,4069,56147,30801,19464,49737,63841,19492,56652,54033,26786,32767,7356,17018
27460,64182,23244,87431,15510,66990,90159,96386,11962,31796,19530,19267,4171,63748,6565,88637,53800,70520,5696,82116,43950,44492,73671,44172,91694,18402,79776,44658,85605,38836,36611,68007,20211,27428,69205,9219,63258,14309,66430,97175,70716,43318,68551,46347,46286,33589,7892,96983,27306,59640,35911,10450,61079,58566,47149,24045,64001,55038,59614,57229,71119,32184,89961,11289
6798,89147,59234,6687,85029,45314,36714,87218,20239,6311,75270,29648,85639,65606,62409,63120,42976,91290,31727,67999,28964,69575,74977,14399,34490,21678,22793,22022,15824,27527,97934,75539,90682,56903,44876,61857,89499,55546,95477,15362,64471,87495,6472,62727,62977,20066,19129,99205,60905,55657,65544,13899,4167,86485,26396,48960,25509,8058,66202,44451,20488,52836,42295,31922
53886,40034,72141,70366,98369,43938,61840,91187,79286,53736,44504,39874,30949,38805,55289,19945,7725,28390,15090,58542,63687,60535,52070,72419,65691,85729,97165,40614,16789,66409,17154,17720,37481,20018,21245,95849,91487,92594,47570,21528,56670,47914,37972,36205,66110,13051,98364,69308,68236,20140,74745,54835,68583,6118,75813,48340,34203,31200,31865,3451,24986,17713,19670,75520
18495,34479,44862,83871,22351,18495,51260,85139,11087,83580,90277,78347,85308,43360,9952,5251,85417,22913,987,20800,63884,98656,26648,2246,45597,72078,14600,93249,92743,7151,91253,51709,55721,115,83628,61665,47295,26768,17094,80093,8546,30495,60510,72185,18931,53566,53723,70323,58898,71958,60736,14858,59810,57964,23588,77750,40861,54475,58233,25900,35002,83237,7798,5916
29405,39111,10326,33398,81447,93972,49596,89459,82829,14963,10452,16919,10200,84091,65411,37010,99299,39907,61673,30267,3012,39064,87317,11661,74791,84982,55084,82263,73977,99974,95482,7818,69059,68332,9540,70461,71019,84283,40616,99252,28,31623,49183,49210,70803,19954,89684,59345,70889,70621,9207,50042,39642,65692,72840,59286,89916,43830,19402,509,4619,91632,88148,77166
67253,16273,39808,18986,24652,25831,54185,43589,83183,89354,18598,51495,67133,10471,95661,23461,504,3431,43405,53195,19837,46511,9123,50399,60762,15150,52054,19207,81097,14303,8672,32171,67701,15321,95923,5688,51688,92720,34808,92100,6656,42241,6141,28152,28309,91764,47736,82951,75908,29815,47122,65993,35974,5448,18623,28997,14496,60701,55110,2973,8854,87053,51564,37892
67125,24060,76228,83756,52548,74867,37991,6828,70600,28350,58878,95150,33606,65763,380,7768,56701,94758,72197,65216,90332,48975,55206,35807,17783,88459,43640,59532,56556,61748,5448,497,32192,74547,10816,86499,30214,26826,46348,69775,22724,7234,91473,90495,24184,36990,60813,22977,64072,26476,98104,41532,81042,90376,57349,10905,56100,58243,48216,95433,45246,50827,45151,10737
63633,87572,85667,90887,20102,9467,47797,63741,58154,7352,32359,87891,84662,82257,2032,58547,441,52731,85356,65720,27121,51658,95914,47320,88213,686,23080,97543,43761,25658,89382,17940,71859,91285,81497,33496,47962,18325,90427,93421,48260,40316,14506,3754,25394,47860,4969,14678,17723,78391,36114,58938,19440,41350,27844,30815,26751,23238,46107,60276,33797,2633,75549,61978
63568,34646,89936,26483,210,49240,38236,97486,36562,24322,92270,93430,39957,86889,94265,8641,94499,95605,60268,65616,28549,16089,6171,4443,44592,87821,44918,47765,23570,48860,26979,88182,96487,36245,58348,8892,69664,15376,66138,28472,31919,56938,80382,38939,75139,37607,53866,13633,36004,1102,89197,71736,66182,64337,75986,49866,44130,27614,14255,56110,7216,46563,75100,50657
35465,57772,79791,21348,17154,52076,37952,31959,42043,69497,33103,83615,72536,15757,49188,39570,91747,46117,70051,72541,22183,49491,13899,26227,80074,75896,87682,14625,50787,95995,88037,20869,38215,78568,60138,65028,74044,10483,54353,69399,47383,37047,6390,95552,37772,49428,79466,25400,70018,85958,62839,61333,41232,61611,77637,16123,26540,60932,41841,15239,72526,74934,40171,15577
1080,60997,16580,48737,60647,11435,20384,82853,62061,29309,16192,35886,91641,30794,42513,69643,31362,61218,54980,27670,13172,42649,72855,94964,3754,22958,58030,71606,31668,3070,33289,8647,42189,75661,19977,27017,19791,50824,98614,42798,4515,41990,11271,268,56974,90659,11438,31458,95506,3930,49904,48024,56351,32440,1094,33600,3854,81638,24130,87118,25765,34371,30023,81032
18974,24900,49749,81188,63348,71414,95279,36803,45513,35486,88845,7405,47874,91339,58065,38754,4188,23364,84092,86418,89908,21214,31543,94733,85573,65381,7047,55594,92052,40125,24476,37098,58318,72478,36345,84965,66766,82941,4841,88584,26056,27905,79616,7495,72637,55977,12618,34701,12962,53086,79334,60040,41500,58720,60306,18238,13275,51317,21790,96002,1941,20181,53936,77221
8076,68651,56743,95842,14164,76314,91611,20315,51895,74706,57259,62339,51474,98181,70574,93909,8168,23230,20313,92170,89217,6180,77162,95572,79217,2957,90708,51846,13020,62349,91222,77264,39765,37809,4640,31183,39511,26765,48245,39764,24087,94745,40140,92709,95325,84680,37339,85025,48149,74671,71728,47799,80077,59189,34739,50528,61925,62675,36067,67657,75468,16390,10512,17081
81946,82372,90419,16291,52926,87641,8414,75024,3669,14736,9904,51004,57991,86266,71358,71309,96497,4230,81069,505,77157,84775,58189,80715,70590,25292,41212,64683,12755,23602,54984,19337,11753,36420,21408,25901,5720,49720,12580,66162,78178,95878,40005,86603,62258,24144,1993,69111,37858,23064,85043,83791,6043,70196,39504,73658,94601,62437,48584,42821,19846,88795,39315,27314
91494,47634,71896,59617,4533,24517,19651,75663,9626,52744,5741,72650,91754,93911,69136,15917,95342,5548,85057,63829,21694,98435,14823,11586,67806,67011,63808,6969,93132,69317,4023,56865,83257,4410,43468,62953,9721,70117,46092,19985,88801,48148,5209,41196,63433,77181,22560,19841,29943,6744,59785,31251,82528,67390,50930,53877,3008,87556,76686,79988,66775,25329,97164,69957
51834,4854,90887,26345,72103,44851,96374,2220,74513,77659,57260,36190,27373,66278,24563,69258,79705,23070,96614,10851,63077,43218,82782,55115,25309,51949,79489,91736,5402,28334,4011,79302,93225,17845,51761,23372,92581,42588,67310,98396,70984,62617,91940,30672,55307,66930,98258,46657,85938,94936,70350,71320,38864,54497,33825,38319,82646,32839,81209,78214,17551,92591,10166,40638
39705,52871,89552,14609,84623,88322,27597,76320,12498,89417,92261,25784,86104,23701,19032,92741,66307,47736,65834,93356,2091,41769,1180,38191,98803,28449,10209,99090,67868,13437,64085,69538,86052,19684,14791,18275,4282,47031,56972,424,93400,72077,57998,52753,40521,18299,66993,59329,20987,97173,83051,79527,18418,22791,34947,4730,28053,1988,12089,38734,16417,88520,28556,1709
8010,62703,41032,61246,84484,41908,87747,87836,20790,96411,51109,54644,87989,32204,43658,5510,27772,45705,2781,49429,93329,20790,92416,44369,25328,66819,41295,48765,68099,63907,98897,29238,77005,32557,95829,51454,64695,5730,99116,58389,56848,17113,76638,18951,44402,12731,92665,48636,49093,28877,33153,92018,9425,73530,63453,59660,99637,16665,48175,88302,22133,36359,32120,23360
6301,79722,52613,236,51567,18308,31060,26772,34631,32336,83874,89333,39093,34990,19493,14552,32415,89653,48232,59647,80577,32751,70427,66253,46073,28114,31645,75997,41767,41244,14208,53985,3650,61106,13943,72862,87205,98936,35336,18639,85992,8770,14015,66676,99981,53775,43620,71209,75260,8346,65434,63566,71088,2533,85262,27773,78957,24076,66093,82737,85740,23923,90808,66741
40119,66424,39915,63761,35376,53369,99801,295,15509,74143,52851,40254,35292,60337,51864,18544,68354,66791,10549,85384,57555,84364,61120,95339,67871,80226,25122,18670,93287,2827,37451,11682,48605,86074,99569,47602,87135,79616,24101,40871,807,35755,34089,26660,82690,86555,73714,51783,50527,50453,58135,2662,47131,87280,58172,102,4736,51196,9988,42442,28857,72725,69056,77439
24287,9371,57256,59949,17333,3028,32403,52062,63869,25280,34594,96963,50127,43707,46020,84244,25878,18420,49335,62285,24812,90184,88302,80962,88886,81913,63066,93949,21705,86832,16896,63034,83614,11150,67541,2950,38943,95801,20641,31661,38546,95625,594,2433,80265,36333,79417,34573,75508,94727,29174,11593,72937,53219,48842,19817,65019,12789,18109,60201,99194,36707,35700,48358
95676,55741,21589,8973,39073,88826,82076,57103,81262,63406,27696,18738,59332,12546,58575,7032,84408,22109,70272,43794,22107,232,7743,27321,36820,39921,46872,15084,85083,84871,15950,43501,81807,97645,16165,89421,57729,4414,15167,71122,27866,18366,16612,67128,93827,89341,73066,93088,26842,59808,62146,47342,45531,25519,83453,1246,35575,71618,32418,22158,14849,15248,96168,35080
57520,7335,47132,52680,29197,77044,18928,77401,71709,83627,54926,32498,73076,54746,74869,40592,30909,46689,6030,58576,7290,27382,60221,28876,10432,34462,968,53895,74700,20930,72373,26507,51485,55687,28719,62042,40959,94635,78324,96782,53558,30172,96166,35301,64161,5467,77654,12386,33862,84841,53857,76952,10377,49481,26030,61945,24567,21645,9112,25726,68578,25809,4154,47797
99820,28945,40742,84423,67332,29828,39756,51216,90677,33281,33472,93833,78770,54444,43344,22925,30002,80185,29734,28108,56725,63474,78012,26733,52057,81703,43975,99674,14572,22260,46960,32069,77887,50933,85347,39015,95307,27932,20221,70267,6279,80810,48456,30952,23946,67851,71451,86344,4078,92455,42713,93879,80366,6855,2584,18343,99794,66970,60004,91796,92685,4717,52429,20909
53850,85405,33377,1075,66407,81414,25994,95780,35386,68936,74392,39107,56528,39881,95242,36951,62219,1493,56350,49125,23391,77084,39173,68428,34641,65635,82950,84215,79677,16432,42667,65135,95830,15746,61865,26028,49725,75662,48881,29599,77972,28253,75743,16646,37670,79694,74553,29050,22196,15691,78353,73306,74242,17503,80432,37481,50436,28050,33891,38222,17582,58168,4355,88152
72483,17039,23061,22822,45114,50107,88373,41869,39699,5589,10333,56792,5843,57007,97341,29121,29733,31509,76399,31923,78954,92008,11978,92800,56617,11201,41786,16713,3985,60387,2319,53233,6303,76650,67381,15344,34764,24319,27470,84100,4176,56216,91485,55520,91421,84945,95057,46910,26784,16666,98830,79315,33431,50510,55412,38447,28790,77915,38416,14484,36312,89841,71042,83865
20215,58454,7850,10797,59077,56316,31090,25257,24816,8407,17376,17536,4826,56207,66663,57185,43079,52481,35939,66379,12559,73799,90686,47666,75397,63957,47765,50034,17134,31091,78531,5763,30306,26968,53828,14199,67928,54313,58338,16029,93314,85769,63936,45596,45594,24397,39657,16658,78735,60522,41595,3339,73704,92711,20930,70564,54664,38697,19953,97620,72059,62603,89418,27330
97585,10947,21081,43648,98087,63388,79288,66284,34201,73931,44865,403,99592,95233,45211,42169,29108,64753,89368,49200,30800,66087,11817,29955,47988,79091,85779,14169,4105,42953,96822,88780,33757,70483,33142,84323,98767,49990,83815,71676,46951,97375,53477,53314,75238,26679,38389,72247,33291,57785,5184,68973,63867,29442,7100,47745,62794,23644,37295,39149,53563,79642,91277,12998
24256,33253,81276,93587,62925,37595,29022,12863,52105,38973,34551,25261,48344,88103,45640,33384,98118,57325,87154,14579,69411,73918,84974,82582,58636,55083,34497,98791,65332,24860,96975,33601,62692,21360,76561,3497,46525,24845,72650,63519,73026,45226,99678,42974,95377,61020,60913,86706,40798,49555,94677,87786,2647,3145,37440,41676,96345,63631,98341,57737,30801,93784,42520,30603
34796,41308,71977,56786,20865,74623,30034,39036,87504,68669,74397,58658,19,7030,63667,59583,60332,31476,63691,56228,11270,25734,43738,18864,4104,35626,20115,77457,55065,41828,13167,66919,6656,86300,75669,27346,32449,15456,12736,15061,53477,3227,56660,899,67335,14677,19250,2023,89330,4890,36846,25296,43724,21,67610,60646,77408,91782,77077,86881,78829,76754,35657,97264
2954,32073,24372,81436,35607,2737,39911,16301,88185,26080,760,59331,44343,10149,23889,42415,30695,30425,84756,47098,30337,47834,68729,93135,14804,28157,56335,99808,88633,55765,30633,96172,72164,36798,65339,60113,28690,51397,85715,26887,13900,18490,25716,70230,28778,70792,44509,79143,43185,72202,9930,49289,99150,14780,13773,67983,97479,92519,58976,51757,14798,89417,10843,37394
59863,77346,94415,14574,90972,6845,85454,73023,11528,71498,67873,38935,91082,35819,14498,90219,37141,30855,28447,82875,45488,10179,6951,86095,20414,22299,48351,55422,76967,50745,29320,33115,81951,52807,14039,41579,1548,9556,43113,24396,12,69549,70488,5812,46534,60962,76863,25617,92013,58459,3007,37208,47897,77511,25716,57548,56376,57422,50819,38663,92632,37039,41306,40414
71470,17725,92779,51862,51322,11259,7823,92138,57887,65164,85434,17505,61868,75092,95744,74870,31713,44131,99231,45878,72750,36223,75825,48414,57920,99956,90769,27988,30994,17741,57625,71515,73791,16674,48584,43173,29031,19066,36286,63850,58045,56539,86565,21189,88613,91878,77165,87936,63447,63136,11228,97853,93997,41844,70089,46404,31027,80057,63245,93859,46116,66122,85748,4689
15964,87926,96838,84664,71904,84297,60531,10463,5746,74039,12909,49102,50241,10057,10660,79065,56090,47868,93729,660,42576,47461,61858,40698,50376,52959,46912,11593,31082,55186,74208,8757,29826,33189,29193,93465,72730,5847,51570,44149,29460,25550,57477,51039,72955,1753,76194,86703,29844,31542,17181,28530,41784,83642,42050,88232,27035,45166,24900,25551,39960,11464,2452,72448
44400,88292,22994,13920,53705,72099,26705,78774,95151,40276,82796,34054,40266,80685,20093,20307,11666,20347,81191,40886,809,39869,60523,70035,56874,91411,80948,9522,65688,46577,51296,76746,38235,19036,79495,36789,59727,56801,68657,24012,68074,72683,55467,85034,70427,88768,9278,99811,93035,2677,96472,95772,21388,85383,28367,65470,80273,19911,35203,60048,81007,45431,87531,95770
25097,74256,79561,75360,73322,97749,74496,24221,34824,49859,99008,60858,28804,99381,60472,64640,24900,36299,7829,19887,96471,11696,74137,60201,33340,75078,67457,12106,69178,53960,18312,14952,7579,84191,38244,17434,24725,71759,75590,13406,56619,74029,2858,45836,20300,32546,79519,89755,46112,91490,12290,99910,14939,41439,45085,76503,49714,1984,99522,95052,8757,36913,88679,94475
78626,23779,89505,37043,80112,58392,78736,98496,51991,27560,42278,70716,88974,79487,14469,63617,44837,52102,86630,66065,37480,37019,65895,14695,59531,4286,43391,97724,93579,58322,75355,82865,26351,57045,26601,99123,14184,87310,27968,60924,87645,94320,67179,60392,81423,52372,93726,67612,78129,44293,72734,77550,72220,55687,74375,84993,98801,72082,26779,12767,2660,36135,36867,78144
62637,43128,30551,46612,11304,80944,56250,44711,40165,14270,87117,82817,88143,20761,86145,20652,22509,82989,63644,3939,7476,69637,15609,85770,4725,57324,69169,51937,38254,88136,62032,82876,28536,23712,75849,40233,72758,15703,49459,3859,61400,86731,45800,24586,2073,28168,91269,5479,83232,64819,47682,4660,30785,83117,85918,23157,70967,35706,97755,51835,61950,61198,44723,47868
46113,80141,32908,53981,42675,5787,58669,70597,98868,10646,29819,73944,24692,96357,7211,52435,92156,94054,36448,89745,20889,82703,17354,29812,97282,30519,12628,33709,72805,53473,50327,69188,5819,27596,26897,66355,91846,87587,78966,6960,37840,45885,43059,87457,16380,7786,18400,35530,32019,90615,59541,57007,58350,18318,60611,50732,78170,99194,15625,15104,22726,26884,59891,60907
68601,24237,89696,66835,64552,5674,44071,82461,57594,13168,44872,68359,63618,91244,24617,86664,87972,2231,85815,49180,18599,35378,53714,50789,28909,63066,68659,95617,68193,61029,28421,59543,64189,96334,49233,94769,36078,8162,22951,62955,33043,87891,75329,91292,85583,51198,2433,68544,39238,50119,42789,74725,99278,52992,89627,90492,42459,53887,81461,26603,70673,998,27703,80479
52480,73975,7438,528,85394,91001,16603,86996,93086,16031,93874,43558,43839,76553,90022,93500,42443,82352,61952,77782,25209,90664,14524,3216,92499,96139,61002,30546,46320,70260,70067,99677,13307,57140,31982,28751,17918,8508,89836,45820,65155,62792,92601,49324,42182,37935,61537,77762,12656,11296,74574,94409,61954,71538,95729,47238,65589,9347,71682,76029,46260,19371,92404,22715
62623,73317,33051,12106,34459,86712,12042,46301,12486,44931,71606,2937,33636,36765,24166,97197,99618,72527,23765,59719,85216,42214,91860,84647,2896,55945,94296,11607,43035,50689,41951,63274,32545,5914,85494,76299,65020,62596,48284,60855,26752,80857,34660,52233,37927,77458,53804,35476,64956,37922,74483,53243,82383,47525,82208,22142,24024,73919,20948,40388,26739,61009,21090,64939
777,77612,49890,54149,37864,53727,15500,33156,57997,14689,54673,43957,15411,58264,57650,61080,98581,53062,87887,34164,4902,63368,73372,87853,6252,79931,79446,59262,49235,72615,60894,67678,27062,42144,10930,47301,26009,81483,59703,14480,58016,26125,76220,83865,30983,40574,93291,59183,56536,12033,20410,67959,90683,48085,34596,36158,57826,43171,10496,90482,1982,46222,55106,62862
83546,96445,13334,68080,52657,82824,76431,78444,58244,38839,54127,84461,91299,10941,40231,79791,11926,21187,47831,75991,74461,2009,69068,77500,55532,31523,51469,34539,28202,52343,7576,94159,67609,15198,20198,10350,11471,94198,45879,45025,2881,49399,89992,61347,85279,57752,15507,39012,98336,52208,70018,30799,90375,33420,32377,23328,56326,41783,48511,26283,71770,52575,51719,96026
64004,40659,51480,41281,89351,36931,22154,50069,22936,61402,76688,61901,75375,77675,36430,3104,11679,28350,99466,20506,49685,55237,78847,83752,59016,82239,87455,33444,35029,37581,76951,26552,77502,47559,99237,482,74878,3457,45203,86987,80811,93321,49912,53012,18284,29357,47701,35834,96903,53886,59008,87068,36102,54046,90620,46589,21920,36539,78755,65458,46252,20149,65158,66918
22230,47399,14743,33713,44468,67951,39099,38780,45286,10621,28952,8750,23099,17833,14132,61467,71021,57621,1410,36076,86523,27775,31628,78494,12638,93821,52460,42911,54751,46,8248,50648,24367,99618,29616,68497,2765,25161,31859,29096,35993,41558,53587,11486,37027,91537,27324,6335,27686,50411,35394,28431,12116,56477,96899,9335,70698,88409,86851,14855,21258,8955,36003,85190
93232,15667,98308,28391,6791,65193,16646,22378,69464,72499,9689,54676,35167,75838,26506,73434,76097,32680,95866,24154,80162,83323,61253,40677,57229,64632,69551,14104,62490,53359,98915,14211,63302,39364,93427,22697,54147,78337,37668,93174,74466,43112,74667,54138,10855,87222,61305,43137,89697,50387,11574,77488,79026,13092,10719,94629,87695,93872,35482,47165,8761,78436,88873,92025
19121,76587,91600,45785,58126,28503,16358,28248,42555,17527,2759,23730,18982,22921,57123,812,11041,73308,19317,76552,72837,37056,50964,43669,17799,50245,75166,43904,48657,30639,29611,46129,16025,86808,85790,32217,73469,92757,54805,34957,42490,53967,38717,24891,74694,81922,30531,44825,83385,36080,35118,27050,89171,95677,59787,41395,13373,61655,16513,62450,2505,63308,61830,42890
95262,99795,70093,95848,83972,4009,46510,87433,30547,95641,29262,25603,78798,24410,87090,62779,21197,64959,26838,56623,61247,88946,51285,54935,56050,58325,64959,55326,58140,95815,57562,38378,73386,12918,46882,45701,63721,55502,65496,14140,79692,45650,91958,85123,95366,50614,24651,99859,66098,14792,66843,97144,43386,4194,40743,6334,55934,43643,47853,62289,9801,73284,19452,52233
23443,3586,80598,23223,5152,59851,30166,67950,91975,3739,34101,37784,75043,74015,71009,74221,98698,24556,84701,81441,62385,23898,63969,23708,73725,62036,36895,51538,19767,52020,69435,85500,16515,87840,778,65200,32747,95175,75099,8424,53532,70379,64571,7886,82986,47695,18817,17383,91449,29325,36777,85291,56501,32578,89686,21892,5592,84990,79231,66925,73415,51791,10744,72164
59649,70322,28412,10281,25243,10574,27484,36424,80518,52409,1734,87126,99303,90485,77117,4914,16762,37344,91377,86765,51760,99306,72191,62819,80752,48741,71977,51781,33678,36659,95282,91283,52905,56449,69334,37483,37282,75902,54979,86634,83158,89950,99110,26766,30874,33763,89917,69784,25341,94119,13536,68252,94924,17164,4856,26927,52310,50703,27080,17924,34091,43604,24732,10929
66309,39729,4269,17323,69255,45352,95827,92243,12149,40780,26563,20429,81677,61829,74092,41427,97500,80757,31859,77606,48022,38869,5495,78630,68394,88939,98157,73022,19856,25186,54425,14623,23537,9722,19942,23130,18014,74949,65053,35231,97802,14978,96091,16562,3477,74244,6230,87129,14053,89261,54863,59603,54482,8008,88089,66440,61098,51178,96811,85339,86493,14284,66184,47510
